book_id,title,downloads
22397,Shakespearean PlayhousesA History of English Theatres from the Beginnings to the Restoration,11957.0
28120,Eene Egyptische KoningsdochterHistorische Roman van George Ebers,415.0
25988,"Historia de la literatura y del arte dramático en España, tomo II",3012.0
25110,The Approach to Philosophy,8667.0
22571,Frank Merriwell's Bravery,4012.0
20968,"Three Hundred Tang Poems, Volume 1",20677.0
20848,An Elementary Study of Chemistry,9888.0
35328,Königliche Hoheit: Roman,2082.0
245,Life on the Mississippi,26361.0
27151,Memoirs and Correspondence of Admiral Lord de Saumarez. Vol II,1188.0
22321,"John Splendid: The Tale of a Poor Gentleman, and the Little Wars of Lorn",5138.0
23236,Mare nostrum,5245.0
23595,Little Journeys to the Homes of the Great - Volume 11Little Journeys to the Homes of Great Businessmen,6776.0
22088,Apologia pro vita sua :  being a history of his religious opinions,13534.0
27603,The Red True Story Book,848.0
25632,"A History of Art for Beginners and Students: Painting, Sculpture, Architecture",4767.0
22210,"In the forbidden land :  an account of a journey into Tibet, capture by the Tibetan lamas and soldiers, imprisonment, torture and ultimate release",14562.0
20889,Facts About Champagne and Other Sparkling Wines,6533.0
28068,Het ivoren aapje: Een roman van Brusselsch leven,481.0
